1786893486.859,0.51,0.30,201.87,0.48,0.32,0.31,0.29
1786893487.364,0.53,0.36,204.75,0.50,0.48,0.33,0.32
1786893487.875,0.47,0.27,193.46,0.43,0.29,0.25,0.24
1786893488.370,0.90,0.46,197.70,0.56,0.30,0.30,0.30
1786893488.873,0.51,0.28,194.79,0.51,0.27,0.27,0.24
1786893489.370,0.61,0.33,202.54,0.48,0.31,0.27,0.25
1786893489.876,0.55,0.37,210.35,0.48,0.44,0.38,0.49
1786893490.390,0.54,0.37,200.64,0.50,0.29,0.29,0.33
1786893490.902,0.52,0.31,206.67,0.52,0.34,0.28,0.29
1786893491.416,0.55,0.36,207.30,0.51,0.32,0.27,0.21
1786893491.926,0.48,0.35,207.70,0.45,0.35,0.29,0.48
1786893492.437,0.54,0.45,192.63,0.41,0.27,0.26,0.23
1786893492.932,0.52,0.38,205.32,0.62,0.40,0.30,0.32
1786893493.441,2.12,1.04,209.14,0.48,0.40,0.43,0.47
1786893493.956,0.64,0.42,191.88,0.90,0.68,0.78,1.00
1786893494.453,0.50,0.29,202.23,0.43,0.33,0.25,0.26
1786893494.958,0.56,0.37,201.90,0.57,0.39,0.31,0.32
1786893495.463,0.43,0.29,202.74,0.42,0.32,0.25,0.26
1786893495.969,0.42,0.29,203.65,0.59,0.39,0.34,0.46
1786893496.475,0.48,0.32,210.27,0.48,0.30,0.33,0.27
1786893496.988,0.56,0.34,205.69,0.65,0.62,0.83,0.57
1786893497.499,0.44,0.30,201.02,0.47,0.33,0.31,0.29
1786893498.003,0.44,0.31,207.04,0.52,0.32,0.29,0.30
1786893498.513,0.74,0.40,195.46,0.45,0.35,0.34,0.32
1786893499.011,0.49,0.33,190.75,0.49,0.30,0.30,0.36
1786893499.507,0.62,0.44,192.21,0.48,0.30,0.28,0.27
1786893500.007,0.80,0.49,209.71,0.62,0.29,0.29,0.26
1786893500.520,0.44,0.45,199.69,0.47,0.28,0.27,0.25
1786893501.022,0.60,0.34,209.02,0.47,0.35,0.34,0.31
1786893501.535,0.72,0.48,205.37,0.48,0.39,0.34,0.27
1786893502.043,0.59,0.36,192.67,0.45,0.27,0.26,0.25
1786893502.537,0.52,0.31,194.89,0.47,0.29,0.26,0.30
1786893503.035,0.55,0.29,206.42,0.50,0.40,0.32,0.30
1786893503.557,0.43,0.31,202.88,0.55,0.43,0.33,0.47
1786893504.062,0.57,0.36,194.24,0.54,0.35,0.37,0.34
1786893504.560,0.53,0.28,201.01,0.44,0.30,0.26,0.28
1786893505.063,0.55,0.30,195.55,0.45,0.34,0.30,0.28
1786893505.562,0.44,0.26,207.28,0.63,0.39,0.38,0.26
1786893506.073,0.54,0.33,207.05,0.51,0.32,0.33,0.31
1786893506.583,0.54,0.32,201.02,0.55,0.34,0.32,0.37
1786893507.087,0.50,0.28,193.11,0.39,0.32,0.31,0.29
1786893507.583,0.57,0.33,207.31,0.54,0.31,0.30,0.28
1786893508.093,0.58,0.43,205.98,0.47,0.30,0.32,0.29
1786893508.602,0.60,0.34,206.80,0.46,0.27,0.21,0.25
1786893509.112,0.48,0.30,208.07,0.44,0.34,0.27,0.30
1786893509.623,0.47,0.31,190.88,0.57,0.49,0.34,0.35
1786893510.121,0.55,0.36,199.98,0.54,0.28,0.26,0.28
1786893510.624,0.58,0.31,200.47,0.57,0.36,0.34,0.30
1786893511.127,0.69,0.46,198.68,0.43,0.34,0.29,0.45
1786893511.629,0.49,0.30,191.47,0.55,0.49,0.31,0.44
1786893512.124,0.46,0.28,205.29,0.60,0.45,0.41,0.51
1786893512.633,0.52,0.32,192.95,0.54,0.41,0.35,0.35
1786893513.129,0.51,0.40,206.95,0.57,0.34,0.28,0.28
1786893513.639,0.52,0.45,200.01,0.67,0.31,0.33,0.28
1786893514.142,0.51,0.36,200.55,0.43,0.54,0.34,0.30
1786893514.645,0.49,0.38,191.02,0.57,0.30,0.38,0.39
1786893515.140,0.43,0.37,197.67,0.45,0.34,0.30,0.31
1786893515.640,0.56,0.41,199.21,0.61,0.39,0.28,0.34
1786893516.142,0.60,0.33,200.57,0.43,0.29,0.33,0.48
1786893516.646,0.61,0.37,204.61,0.47,0.31,0.26,0.23
1786893517.154,0.47,0.50,204.63,0.44,0.30,0.29,0.33
1786893517.661,0.61,0.42,202.45,0.52,0.41,0.31,0.29
1786893518.167,0.52,0.34,206.93,0.47,0.34,0.31,0.28
1786893518.677,0.55,0.39,190.65,0.85,0.84,0.78,1.28
1786893519.173,0.47,0.29,201.94,0.46,0.32,0.29,0.28
1786893519.681,0.50,0.39,196.96,0.48,0.28,0.40,0.31
1786893520.181,0.51,0.33,199.81,0.41,0.27,0.26,0.26
1786893520.684,0.54,0.60,210.31,0.43,0.28,0.23,0.25
1786893521.197,0.51,0.32,197.22,0.46,0.30,0.29,0.28
1786893521.697,0.67,0.34,198.94,0.54,0.36,0.33,0.26
1786893522.199,0.49,0.41,200.59,0.46,0.30,0.29,0.27
1786893522.702,0.54,0.30,194.61,0.53,0.36,0.32,0.31
1786893523.200,0.55,0.40,203.50,0.44,0.31,0.30,0.27
1786893523.706,0.47,0.35,199.33,0.44,0.45,0.30,0.27
1786893524.208,0.55,0.32,205.98,0.44,0.31,0.27,0.27
1786893524.716,0.54,0.40,198.98,0.48,0.37,0.27,0.23
1786893525.218,0.54,0.40,201.81,0.45,0.31,0.29,0.28
1786893525.723,1.01,0.79,197.44,0.47,0.38,0.44,0.33
1786893526.224,0.51,0.31,203.23,0.54,0.34,0.31,0.29
1786893526.730,0.53,0.34,205.47,0.51,0.54,0.38,0.38
1786893527.243,0.43,0.28,196.58,0.51,0.53,0.72,0.85
1786893527.744,0.54,0.33,204.48,0.44,0.42,0.33,0.45
1786893528.251,0.47,0.27,200.85,0.74,0.65,0.31,0.32
1786893528.757,0.50,0.29,210.26,0.49,0.42,0.45,0.29
1786893529.270,0.55,0.33,201.85,0.60,0.30,0.26,0.40
1786893529.777,0.47,0.28,200.87,0.42,0.29,0.28,0.32
1786893530.281,0.67,0.35,193.48,0.46,0.30,0.29,0.29
1786893530.794,0.48,0.35,192.76,0.43,0.38,0.31,0.30
1786893531.290,0.57,0.37,204.78,0.48,0.29,0.32,0.31
1786893531.798,0.72,0.53,206.70,0.49,0.32,0.30,0.28
1786893532.308,0.54,0.32,197.47,0.53,0.31,0.28,0.24
1786893532.807,0.57,0.41,208.80,0.48,0.37,0.28,0.30
1786893533.318,0.78,0.46,191.82,0.51,0.33,0.31,0.32
1786893533.813,0.61,0.34,190.68,0.52,0.31,0.33,0.29
1786893534.307,0.52,0.44,192.48,0.51,0.28,0.33,0.26
1786893534.804,0.51,0.45,206.70,0.56,0.35,0.33,0.35
1786893535.314,0.47,0.36,203.49,0.53,0.36,0.25,0.23
1786893535.820,0.46,0.33,192.81,0.57,0.39,0.39,0.49
1786893536.316,0.47,0.32,201.46,0.47,0.34,0.31,0.24
1786893536.824,0.51,0.31,209.24,0.53,0.40,0.27,0.26
1786893537.336,0.49,0.32,207.27,0.51,0.34,0.43,0.27
1786893537.847,0.49,0.34,190.46,0.45,0.29,0.26,0.26
1786893538.340,0.56,0.29,195.75,0.61,0.39,0.32,0.27
1786893538.838,0.52,0.29,200.60,0.41,0.26,0.25,0.25
1786893539.341,0.45,0.29,195.20,0.74,0.44,0.44,0.30
1786893539.840,0.46,0.30,207.47,0.50,0.34,0.30,0.29
1786893540.351,0.45,0.30,198.68,0.48,0.29,0.26,0.24
1786893540.852,0.58,0.30,206.82,0.46,0.30,0.30,0.28
1786893541.361,0.49,0.40,193.18,0.50,0.26,0.26,0.23
1786893541.862,0.46,0.35,208.69,0.63,0.36,0.23,0.27
1786893542.375,0.51,0.43,202.29,0.44,0.30,0.25,0.32
1786893542.884,0.44,0.31,190.76,0.53,0.32,0.28,0.27
1786893543.377,0.46,0.30,194.29,0.53,0.40,0.28,0.27
1786893543.876,0.51,0.33,209.96,0.84,0.78,0.87,0.78
1786893544.391,0.47,0.36,190.94,0.38,0.24,0.28,0.23
1786893544.885,0.66,0.37,196.96,0.46,0.25,0.30,0.25
1786893545.384,0.46,0.26,208.33,0.43,0.28,0.28,0.27
1786893545.895,0.69,0.59,193.01,0.48,0.33,0.27,0.27
1786893546.391,0.61,0.55,210.12,0.63,0.34,0.47,0.44
1786893546.905,0.54,0.31,194.11,0.53,0.36,0.33,0.30
1786893547.402,0.52,0.32,208.43,0.50,0.33,0.31,0.27
1786893547.913,0.52,0.31,208.01,0.53,0.43,0.33,0.35
1786893548.426,0.51,0.30,191.73,0.48,0.35,0.30,0.28
1786893548.921,0.47,0.35,206.01,0.55,0.34,0.34,0.33
1786893549.430,0.46,0.31,198.71,0.48,0.30,0.26,0.25
1786893549.931,0.56,0.38,202.00,0.59,0.52,0.36,0.50
1786893550.439,0.54,0.28,204.13,0.44,0.29,0.24,0.23
1786893550.945,0.45,0.32,191.73,0.62,0.35,0.37,0.32
1786893551.440,0.57,0.33,199.40,0.46,0.39,0.31,0.26
1786893551.943,0.49,0.35,202.17,0.58,0.49,0.34,0.32
1786893552.448,0.59,0.46,193.91,0.56,0.37,0.33,0.43
1786893552.946,0.58,0.46,193.56,0.52,0.31,0.27,0.29
1786893553.442,0.62,0.35,201.53,0.41,0.29,0.28,0.26
1786893553.946,0.48,0.31,197.51,0.70,0.36,0.32,0.36
1786893554.447,0.60,0.56,209.93,0.50,0.35,0.34,0.29
1786893554.961,0.43,0.33,201.20,0.54,0.41,0.24,0.35
1786893555.465,0.48,0.35,196.78,0.42,0.31,0.20,0.20
1786893555.964,0.65,0.46,205.13,0.53,0.43,0.40,0.39
1786893556.473,0.47,0.29,199.15,0.72,0.44,0.38,0.36
1786893556.977,0.57,0.36,203.96,0.53,0.46,0.41,0.44
1786893557.484,0.48,0.29,198.40,0.45,0.45,0.29,0.25
1786893557.986,0.55,0.34,193.80,0.54,0.32,0.28,0.26
1786893558.483,0.47,0.37,208.90,0.47,0.30,0.30,0.33
1786893558.995,0.49,0.34,200.40,0.43,0.30,0.27,0.27
1786893559.498,0.46,0.53,209.71,0.55,0.36,0.45,0.44
1786893560.011,0.56,0.37,209.66,0.51,0.29,0.26,0.27
1786893560.523,0.56,0.34,203.66,0.42,0.26,0.23,0.23
1786893561.030,0.51,0.37,193.46,0.47,0.32,0.25,0.25
1786893561.526,0.45,0.30,199.63,0.47,0.32,0.28,0.27
1786893562.028,0.45,0.30,191.37,0.46,0.28,0.31,0.26
1786893562.521,0.55,0.34,207.83,0.42,0.29,0.32,0.27
1786893563.032,0.49,0.35,198.75,0.43,0.35,0.32,0.34
1786893563.533,0.47,0.31,191.51,0.46,0.29,0.29,0.28
1786893564.027,0.47,0.30,204.75,0.35,0.26,0.32,0.24
1786893564.536,0.70,0.38,200.18,0.84,0.35,0.32,0.38
1786893565.040,0.46,0.33,194.65,0.51,0.33,0.29,0.29
1786893565.537,0.48,0.31,203.57,0.42,0.28,0.27,0.27
1786893566.043,0.58,0.30,201.50,0.49,0.29,0.26,0.36
1786893566.547,0.60,0.37,203.95,0.53,0.32,0.33,0.31
1786893567.055,0.57,0.30,199.04,0.86,0.33,0.65,0.53
1786893567.558,0.57,0.31,195.82,0.53,0.30,0.33,0.27
1786893568.056,0.47,0.30,210.01,0.54,0.37,0.33,0.41
1786893568.569,0.57,0.38,206.33,0.47,0.33,0.32,0.27
1786893569.078,0.51,0.29,203.18,0.55,0.37,0.30,0.27
1786893569.585,0.58,0.32,199.32,0.83,0.76,8.96,0.44
1786893570.097,0.53,0.33,208.36,0.85,0.81,1.22,0.62
1786893570.611,0.59,0.33,204.45,0.53,0.33,0.29,0.29
1786893571.118,0.44,0.29,202.53,0.48,0.31,0.33,0.31
1786893571.624,0.47,0.27,192.60,1.00,0.65,1.00,0.92
1786893572.122,0.65,0.33,192.44,0.55,0.30,0.30,0.27
1786893572.619,0.56,0.41,201.09,0.50,0.30,0.29,0.29
1786893573.123,0.51,0.30,193.39,0.50,0.43,0.30,0.27
1786893573.619,0.45,0.27,210.20,0.65,0.39,0.28,0.54
1786893574.132,0.47,0.30,206.38,0.57,0.36,0.34,0.35
1786893574.642,0.48,0.28,194.57,0.55,0.34,0.32,0.38
1786893575.139,0.57,0.40,202.19,0.70,0.36,0.25,0.26
1786893575.645,0.50,0.76,192.52,0.68,0.35,0.31,0.37
1786893576.141,0.70,0.44,191.27,0.90,0.48,0.44,0.42
1786893576.636,0.69,0.40,205.82,0.48,0.31,0.31,0.28
1786893577.145,0.66,0.43,195.98,0.47,0.29,0.30,0.27
1786893577.644,0.55,0.35,203.12,0.53,0.37,0.34,0.32
1786893578.151,0.51,0.36,200.00,0.47,0.35,0.43,0.29
1786893578.654,0.65,0.51,202.96,0.49,0.32,0.28,0.33
1786893579.160,0.67,0.36,209.67,0.49,0.31,0.33,0.31
1786893579.672,0.49,0.27,203.63,0.44,0.43,0.36,0.32
1786893580.181,0.55,0.36,200.11,0.48,0.30,0.29,0.27
1786893580.692,0.52,0.42,194.45,0.52,0.33,0.27,0.31
1786893581.189,0.55,0.29,207.35,0.62,0.32,0.40,0.49
1786893581.700,0.81,0.62,206.10,0.51,0.33,0.24,0.28
1786893582.210,0.53,0.62,194.05,0.61,0.33,0.30,0.37
1786893582.708,0.58,0.69,199.01,0.46,0.38,0.24,0.35
1786893583.210,0.71,0.40,203.97,0.68,0.46,0.49,0.39
1786893583.718,0.60,0.38,199.65,0.67,0.32,0.40,0.35
1786893584.221,0.93,0.45,206.26,0.54,0.44,0.26,0.33
1786893584.731,0.59,0.29,206.71,0.62,0.41,0.29,0.55
1786893585.245,0.55,0.37,194.32,0.55,0.29,0.33,0.29
1786893585.742,0.64,0.41,209.68,0.54,0.31,0.24,0.39
1786893586.255,0.52,0.34,200.24,0.49,0.52,0.31,0.35
1786893586.759,0.61,0.71,205.44,0.60,0.29,0.30,0.35
1786893587.268,0.59,0.33,201.51,0.53,0.37,0.29,0.34
1786893587.774,0.58,0.42,200.53,0.46,0.26,0.25,0.29
1786893588.277,0.48,0.38,207.61,0.49,0.32,0.34,0.28
1786893588.787,0.49,0.39,193.90,0.63,0.45,0.36,0.37
1786893589.285,0.56,0.37,208.42,0.50,0.38,0.27,0.29
1786893589.798,0.62,0.35,198.35,0.44,0.29,0.28,0.32
1786893590.299,0.54,0.36,200.89,0.59,0.33,0.35,0.64
1786893590.804,0.51,0.36,197.45,0.55,0.43,0.51,0.37
1786893591.304,0.58,0.45,205.35,0.51,0.34,0.34,0.33
1786893591.813,0.64,0.45,197.58,0.53,0.24,0.26,0.24
1786893592.318,0.53,0.35,192.60,0.44,0.26,0.29,0.25
1786893592.812,0.50,0.36,198.57,0.51,0.36,0.31,0.27
1786893593.319,0.81,0.39,196.76,0.52,0.39,0.29,0.35
1786893593.819,0.68,0.55,202.17,0.47,0.28,0.33,0.31
1786893594.324,0.49,0.33,191.65,0.42,0.31,0.31,0.31
1786893594.818,0.58,0.32,207.13,0.47,0.32,0.30,0.31
1786893595.328,0.51,0.31,197.66,0.45,0.29,0.30,0.28
1786893595.828,0.53,0.40,196.76,0.82,0.39,0.37,0.34
1786893596.329,0.48,0.30,191.76,0.55,0.31,0.33,0.34
1786893596.824,0.56,0.45,203.15,0.53,0.31,0.44,0.33
1786893597.331,0.51,0.72,199.87,0.51,0.28,0.29,0.32
1786893597.834,0.59,0.29,206.87,0.52,0.26,0.31,0.51
1786893598.343,0.41,0.34,210.03,0.49,0.34,0.34,0.36
1786893598.856,0.55,0.60,195.26,0.52,0.29,0.31,0.34
1786893599.357,0.50,0.40,201.65,0.51,0.27,0.29,0.26
1786893599.862,0.49,0.35,203.22,0.54,0.40,0.39,0.43
1786893600.369,0.52,0.37,206.39,0.58,0.26,0.31,0.32
1786893600.878,0.53,0.30,196.51,0.56,0.36,0.33,0.37
1786893601.378,0.47,0.30,191.62,0.55,0.26,0.33,0.33
1786893601.873,0.52,0.29,208.24,0.66,0.46,0.59,0.59
1786893602.385,0.58,0.41,207.15,0.47,0.41,0.50,0.35
1786893602.896,0.62,0.43,208.20,0.48,0.31,0.29,0.28
1786893603.407,0.50,0.39,204.78,0.47,0.28,0.31,0.30
1786893603.915,0.56,0.55,202.17,0.52,0.36,0.26,0.27
1786893604.420,0.45,0.36,191.07,0.57,0.39,0.22,0.47
1786893604.915,0.47,0.56,196.81,0.54,0.35,0.38,0.38
1786893605.415,0.48,0.40,197.10,1.01,0.39,0.40,0.28
1786893605.917,0.49,0.62,196.81,0.82,0.68,0.82,0.64
1786893606.421,0.45,0.31,196.94,0.61,0.35,0.35,0.27
1786893606.921,0.51,0.60,200.28,0.53,0.36,0.31,0.26
1786893607.424,0.56,0.33,202.32,0.54,0.35,0.36,0.33
1786893607.929,0.43,0.31,193.46,0.56,0.35,0.48,0.30
1786893608.426,0.61,0.42,196.66,0.41,0.30,0.29,0.26
1786893608.925,0.53,0.35,190.95,0.62,0.48,0.36,0.28
1786893609.419,0.54,0.29,191.12,0.46,0.29,0.25,0.26
1786893609.913,0.66,0.41,200.86,0.56,0.45,0.27,0.39
1786893610.419,0.50,0.37,191.60,0.52,0.43,0.37,0.27
1786893610.914,0.50,0.41,195.62,0.53,0.27,0.24,0.27
1786893611.412,0.66,0.33,203.30,0.47,0.33,0.29,0.30
1786893611.920,0.71,0.38,207.46,0.51,0.34,0.45,0.35
1786893612.434,0.55,0.70,207.29,0.61,0.42,0.29,0.34
1786893612.946,0.55,0.33,207.08,0.51,0.31,0.27,0.26
1786893613.456,0.59,0.36,192.12,0.57,0.36,0.40,0.41
1786893613.951,0.55,0.44,210.36,0.48,0.33,0.28,0.32
1786893614.464,0.51,0.35,201.06,0.79,0.39,0.27,0.26
1786893614.968,0.51,0.35,203.65,0.54,0.35,0.37,0.23
1786893615.475,0.56,0.29,199.07,0.53,0.35,0.34,0.29
1786893615.977,0.47,0.43,196.21,0.57,0.38,0.36,0.25
1786893616.476,0.53,0.33,202.12,0.67,0.40,0.35,0.26
1786893616.981,0.58,0.37,203.65,0.42,0.28,0.26,0.24
1786893617.488,0.54,0.36,200.12,0.51,0.37,0.40,0.36
1786893617.991,0.51,0.42,190.77,0.51,0.31,0.28,0.23
1786893618.485,0.60,0.37,198.12,0.49,0.46,0.41,0.29
1786893618.986,0.44,0.34,205.50,0.46,0.30,0.29,0.23
1786893619.494,0.45,0.70,200.55,0.64,0.47,0.43,0.43
1786893619.999,0.44,0.27,193.08,0.50,0.36,0.33,0.32
1786893620.495,0.42,0.28,195.34,0.48,0.32,0.31,0.33
1786893620.993,0.50,0.33,198.01,0.47,0.31,0.27,0.31
1786893621.495,0.43,0.34,192.98,0.58,0.47,0.45,0.58
1786893621.992,0.59,0.35,202.04,0.49,0.35,0.30,0.30
1786893622.500,0.58,0.33,205.74,0.46,0.30,0.29,0.23
1786893623.009,0.60,0.31,199.46,0.86,0.36,0.37,0.32
1786893623.512,0.73,0.46,199.27,0.59,0.34,0.32,0.29
1786893624.014,0.74,0.44,197.38,0.63,0.34,0.34,0.29
1786893624.515,0.61,0.30,197.43,0.60,0.37,0.33,0.35
1786893625.016,0.53,0.38,197.85,0.56,0.38,0.35,0.44
1786893625.517,0.62,0.34,191.70,0.45,0.27,0.25,0.28
1786893626.011,0.50,0.39,210.19,0.53,0.28,0.27,0.26
1786893626.524,0.49,0.36,192.18,0.47,0.32,0.30,0.32
1786893627.019,0.49,0.35,207.54,0.53,0.37,0.30,0.32
1786893627.532,0.48,0.36,209.50,0.72,0.35,0.29,0.34
1786893628.044,0.51,0.38,197.79,0.47,0.32,0.26,0.31
1786893628.545,0.49,0.35,205.82,0.55,0.55,0.23,0.29
1786893629.054,0.91,0.58,208.66,0.56,0.28,0.28,0.32
1786893629.566,0.79,0.34,207.34,0.45,0.26,0.26,0.32
1786893630.077,0.64,0.35,207.07,0.59,0.35,0.24,0.33
1786893630.587,0.50,0.41,205.87,0.59,0.33,0.23,0.32
1786893631.096,0.47,0.33,210.33,0.70,0.43,0.29,0.51
1786893631.610,0.57,0.33,206.77,0.47,0.34,0.25,0.54
1786893632.120,0.61,0.34,197.50,0.72,0.42,0.33,0.35
1786893632.621,0.55,0.44,196.01,0.54,0.36,0.38,0.59
1786893633.120,0.54,0.41,190.84,0.48,0.47,0.30,0.34
1786893633.617,0.48,0.29,198.59,0.48,0.30,0.26,0.25
1786893634.119,0.53,0.36,199.24,0.48,0.30,0.26,0.28
1786893634.621,0.55,0.62,204.23,0.58,0.34,0.39,0.34
1786893635.129,0.55,0.31,196.65,0.42,0.30,0.32,0.31
1786893635.628,0.52,0.33,201.55,0.74,0.64,0.89,0.97
1786893636.138,0.72,0.64,192.33,0.52,0.37,0.36,0.45
1786893636.635,0.50,0.36,195.94,3.04,0.36,0.53,0.36
1786893637.136,0.47,0.30,190.61,0.49,0.37,0.33,0.32
1786893637.629,0.61,0.42,204.49,0.41,0.26,0.29,0.29
1786893638.137,0.71,0.42,190.54,0.54,0.32,0.37,0.29
1786893638.637,0.61,0.41,195.88,0.52,0.35,0.51,0.31
1786893639.136,0.52,0.37,206.84,0.92,0.36,0.31,0.20
1786893639.646,0.49,0.37,207.85,0.54,0.33,0.36,0.67
1786893640.157,0.49,0.32,194.94,0.55,0.43,0.45,0.29
1786893640.659,0.48,0.34,206.57,0.58,0.36,0.34,0.33
1786893641.169,0.67,0.35,194.50,0.55,0.32,0.32,0.27
1786893641.666,0.79,0.67,205.22,0.46,0.29,0.31,1.79
1786893642.180,0.61,0.40,206.34,0.59,0.40,0.37,0.37
1786893642.689,0.45,0.35,210.21,0.58,0.31,0.28,0.80
1786893643.203,0.76,0.36,198.98,0.83,0.72,0.87,0.72
1786893643.707,0.51,0.46,193.12,0.47,0.29,0.30,0.24
1786893644.203,0.46,0.35,198.39,0.76,0.40,0.35,0.28
1786893644.706,0.47,0.34,192.45,0.83,0.43,0.41,0.34
1786893645.202,0.44,0.35,191.24,0.42,0.29,0.28,0.28
1786893645.695,0.46,0.35,206.68,0.63,0.46,0.55,0.42
1786893646.206,0.59,0.30,207.01,0.64,0.37,0.47,0.41
1786893646.717,0.54,0.32,200.23,0.54,0.48,0.30,0.34
1786893647.220,0.53,0.32,192.54,0.55,0.34,0.32,0.29
1786893647.715,0.53,0.34,196.68,0.47,0.31,0.34,0.31
1786893648.215,0.53,0.30,192.23,0.48,0.29,0.31,0.28
1786893648.710,0.66,0.32,205.87,0.52,0.32,0.33,0.41
1786893649.219,0.71,0.40,205.74,0.45,0.28,0.29,0.27
1786893649.728,0.51,0.31,207.67,0.74,0.60,0.57,0.51
1786893650.240,0.56,0.38,205.39,0.53,0.39,0.52,0.38
1786893650.751,0.44,0.28,198.50,0.53,0.40,0.29,0.28
1786893651.253,0.51,0.28,210.03,0.51,0.37,0.44,0.36
1786893651.766,0.80,0.50,195.92,0.63,0.30,0.43,0.35
1786893652.265,0.46,0.41,196.90,0.54,0.35,0.34,0.36
1786893652.765,0.46,0.48,202.62,0.61,0.41,0.38,0.40
1786893653.272,0.58,0.37,195.31,0.52,0.37,0.32,0.24
1786893653.770,0.57,0.33,200.06,0.55,0.39,0.29,0.40
1786893654.273,0.58,0.33,199.44,0.48,0.31,0.31,0.28
1786893654.775,0.58,0.33,199.57,0.47,0.39,0.31,0.28
1786893655.278,0.65,0.30,200.56,0.48,0.30,0.29,0.27
1786893655.784,0.58,0.40,195.15,0.73,0.49,0.42,0.61
1786893656.283,0.47,0.28,190.96,0.45,0.33,0.30,0.24
1786893656.776,0.46,0.35,203.33,0.56,0.34,0.28,0.37
1786893657.283,0.50,0.30,195.14,0.46,0.28,0.33,0.26
1786893657.780,0.55,0.28,196.31,0.44,0.31,0.31,0.26
1786893658.280,0.46,0.28,208.35,0.59,0.45,0.31,0.28
1786893658.792,0.52,0.57,199.77,0.53,0.34,0.30,0.29
1786893659.295,0.59,0.32,199.64,0.42,0.28,0.25,0.25
1786893659.797,0.52,0.30,191.09,0.65,0.35,0.43,0.31
1786893660.292,0.55,0.36,199.66,0.50,0.36,0.28,0.33
1786893660.795,0.51,0.43,209.15,0.45,0.33,0.31,0.24
1786893661.307,0.68,0.43,210.11,0.46,0.46,0.44,0.30
1786893661.820,0.49,0.37,197.56,0.58,0.38,0.36,0.32
1786893662.321,0.54,0.53,201.41,0.47,0.28,0.26,0.26
1786893662.825,0.57,0.30,203.95,0.51,0.31,0.31,0.31
1786893663.332,0.65,0.60,205.06,0.47,0.31,0.27,0.24
1786893663.840,0.48,0.34,198.28,0.52,0.33,0.33,0.27
1786893664.344,0.49,0.34,192.03,0.46,0.30,0.28,0.29
1786893664.839,0.46,0.30,197.38,0.39,0.29,0.26,0.25
1786893665.343,0.58,0.34,197.42,0.45,0.30,0.24,0.28
1786893665.843,0.52,0.65,195.60,0.58,0.38,0.30,0.34
1786893666.343,0.49,0.36,195.18,0.50,0.32,0.27,0.27
1786893666.841,0.52,0.36,202.26,0.47,0.28,0.28,0.28
1786893667.346,0.51,0.30,196.39,0.66,0.38,0.31,0.30
1786893667.858,0.54,0.32,194.49,0.52,0.28,0.29,0.27
1786893668.355,0.54,0.36,209.34,0.64,0.38,0.29,0.33
1786893668.870,0.54,0.32,202.20,0.52,0.33,0.26,0.30
1786893669.376,0.48,0.36,205.67,0.56,0.37,0.26,0.27
1786893669.887,0.44,0.39,192.96,0.49,0.37,0.31,0.27
1786893670.383,0.67,0.42,208.40,0.52,0.31,0.24,0.35
1786893670.894,0.59,0.38,191.55,0.48,0.36,0.29,0.29
1786893671.389,0.65,0.38,204.65,0.48,0.29,0.28,0.26
1786893671.896,0.47,0.33,204.90,0.63,0.45,0.40,0.39
1786893672.404,0.48,0.30,193.73,0.50,0.30,0.27,0.31
1786893672.901,0.54,0.33,198.74,0.55,0.34,0.29,0.30
1786893673.402,0.61,0.45,198.62,0.69,0.47,0.34,0.50
1786893673.905,0.56,0.42,203.44,0.65,0.39,0.30,0.30
1786893674.411,0.62,0.31,195.71,0.47,0.33,0.29,0.27
1786893674.912,0.50,0.30,203.68,0.52,0.36,0.27,0.24
1786893675.421,0.46,0.43,205.39,0.49,0.31,0.37,0.28
1786893675.930,0.58,0.32,195.39,0.57,0.36,0.33,0.36
1786893676.429,0.46,0.30,192.84,0.54,0.32,0.30,0.30
1786893676.924,0.52,0.34,197.48,0.48,0.32,0.29,0.29
1786893677.424,0.54,0.34,196.25,0.53,0.30,0.29,0.30
1786893677.927,0.55,0.37,208.87,0.51,0.34,0.34,0.34
1786893678.440,0.60,0.29,206.26,0.65,0.44,0.38,0.28
1786893678.950,0.51,0.33,206.55,0.50,0.34,0.31,0.28
1786893679.460,0.55,0.32,196.23,0.54,0.28,0.24,0.23
1786893679.959,0.53,0.37,209.53,0.52,0.31,0.30,0.28
1786893680.471,0.62,0.33,197.58,0.51,0.34,0.32,0.32
1786893680.980,0.63,0.33,191.84,0.68,0.43,0.35,0.28
1786893681.479,0.56,0.40,205.66,0.53,0.42,0.35,0.25
1786893681.990,0.49,0.33,194.41,0.57,0.34,0.34,0.27
1786893682.490,0.53,0.34,204.61,0.51,0.29,0.28,0.24
1786893682.998,0.55,0.36,209.59,0.66,0.35,0.33,0.29
1786893683.513,0.67,0.45,208.39,0.52,0.37,0.28,0.32
1786893684.032,0.61,0.57,194.51,0.53,0.31,0.35,0.34
1786893684.530,0.83,0.38,192.50,0.60,0.40,0.30,0.30
1786893685.028,0.56,0.34,199.66,0.50,0.35,0.32,0.30
1786893685.530,0.61,0.31,209.41,0.48,0.28,0.29,0.26
1786893686.045,0.57,0.35,200.37,0.54,0.30,0.28,0.24
1786893686.548,0.61,0.35,209.59,0.49,0.48,0.28,0.27
1786893687.061,0.55,0.39,205.22,0.46,0.35,0.32,0.24
1786893687.569,0.56,0.30,205.97,0.59,0.34,0.26,0.25
1786893688.081,0.54,0.30,194.35,0.49,0.32,0.30,0.28
