1789309397.278,0.211,0.367,37.946,0.325,0.237
1789309397.618,0.223,0.366,34.554,0.314,0.277
1789309397.954,0.206,0.353,32.100,0.323,0.230
1789309398.288,0.227,0.414,31.713,0.353,0.237
1789309398.621,0.214,0.316,34.334,0.347,0.248
1789309398.957,0.209,0.378,46.460,0.313,0.437
1789309399.305,0.238,0.340,37.335,0.308,0.237
1789309399.644,0.216,3.242,39.458,0.342,0.237
1789309399.988,0.207,0.373,51.358,0.347,0.303
1789309400.341,0.222,0.377,45.213,0.438,0.304
1789309400.688,0.204,0.389,49.324,0.335,0.252
1789309401.039,0.220,0.481,46.274,0.308,0.265
1789309401.387,0.247,0.350,55.454,0.297,0.304
1789309401.744,0.243,0.335,33.077,0.293,0.302
1789309402.079,0.209,0.347,37.085,0.372,0.280
1789309402.418,0.208,0.392,38.054,0.361,0.268
1789309402.757,0.209,0.417,30.807,0.392,0.295
1789309403.090,0.213,0.362,31.218,0.371,0.324
1789309403.423,0.197,0.363,40.626,0.340,0.296
1789309403.765,0.225,0.383,35.125,0.335,0.307
1789309404.102,0.270,0.407,40.730,0.487,0.299
1789309404.445,0.206,0.326,44.977,0.479,0.252
1789309404.792,0.209,0.436,47.513,0.447,0.305
1789309405.141,0.217,0.348,63.956,0.495,0.235
1789309405.507,0.220,0.327,45.607,0.296,0.337
1789309405.854,0.217,0.418,51.321,0.321,0.328
1789309406.207,0.214,0.390,43.442,0.283,0.316
1789309406.552,0.207,0.384,31.750,0.295,0.264
1789309406.886,0.216,0.445,37.988,0.292,0.312
1789309407.225,0.248,0.350,29.258,0.354,0.285
1789309407.556,0.248,0.314,39.724,0.361,0.263
1789309407.898,0.214,0.300,45.795,0.286,0.268
1789309408.245,0.214,0.315,28.749,0.322,0.260
1789309408.575,0.241,0.310,32.503,0.392,0.278
1789309408.910,0.210,0.329,44.506,0.327,0.323
1789309409.256,0.211,0.389,42.700,0.354,0.345
1789309409.600,0.219,0.429,51.040,0.434,0.444
1789309409.953,0.242,0.347,39.633,0.295,0.247
1789309410.294,0.212,0.332,31.900,0.306,0.289
1789309410.628,0.211,0.388,36.774,0.326,0.327
1789309410.967,0.213,0.356,23.897,0.352,0.236
1789309411.292,0.214,0.374,39.457,0.309,0.344
1789309411.633,0.241,0.330,47.714,0.380,0.351
1789309411.983,0.212,0.369,42.401,0.317,0.236
1789309412.327,0.214,0.355,36.917,0.354,0.263
1789309412.665,0.209,0.379,49.301,0.345,0.260
1789309413.017,0.224,0.345,42.747,0.547,0.356
1789309413.361,0.252,0.351,47.626,0.350,0.282
1789309413.711,0.214,0.366,33.856,0.282,0.232
1789309414.046,0.205,0.345,31.621,0.428,0.239
1789309414.379,0.256,0.350,47.127,0.394,0.253
1789309414.728,0.221,0.405,50.712,0.323,0.332
1789309415.081,0.229,0.371,45.257,0.332,0.335
1789309415.428,0.208,0.343,21.416,0.392,0.301
1789309415.751,0.202,0.401,43.427,0.307,0.337
1789309416.096,0.331,0.348,44.449,0.336,0.299
1789309416.442,0.202,0.346,14.855,0.374,0.276
1789309416.759,0.225,0.484,27.542,0.368,0.276
1789309417.088,0.222,0.381,47.107,0.300,0.358
1789309417.437,0.222,0.336,0.295,0.237,0.226
1789309417.738,0.241,0.577,0.451,0.259,0.266
