trial,edf_hc_miss,psr_hc_miss
674,0.9111111111111111,0.0
675,0.825,0.0
676,0.868421052631579,0.0
677,0.782608695652174,0.0
678,0.8292682926829268,0.0
679,0.8285714285714286,0.0
680,0.7916666666666666,0.0
681,0.8695652173913043,0.0
682,0.8461538461538461,0.0
683,0.8148148148148148,0.0
684,0.9393939393939394,0.0
685,0.71875,0.0
686,0.8837209302325582,0.0
687,0.8148148148148148,0.0
688,0.875,0.0
689,0.8888888888888888,0.0
690,0.8378378378378378,0.0
691,0.8717948717948718,0.0
692,0.8979591836734694,0.0
693,0.8571428571428571,0.0
694,0.875,0.0
695,0.9318181818181818,0.0
696,0.8478260869565217,0.0
697,0.8,0.0
698,0.8108108108108109,0.0
699,0.9761904761904762,0.0
700,0.8611111111111112,0.0
701,0.851063829787234,0.0
702,0.8235294117647058,0.0
703,0.8292682926829268,0.0
704,0.8918918918918919,0.0
705,0.8780487804878049,0.0
706,0.8,0.0
707,0.918918918918919,0.0
708,0.8809523809523809,0.0
709,0.8529411764705882,0.0
710,0.803921568627451,0.0
711,0.85,0.0
712,0.8863636363636364,0.0
713,0.82,0.0
714,0.803921568627451,0.0
715,0.8888888888888888,0.0
716,0.8611111111111112,0.0
717,0.9347826086956522,0.0
718,0.9024390243902439,0.0
719,0.8648648648648649,0.0
720,0.8478260869565217,0.0
721,0.7777777777777778,0.0
722,0.9090909090909091,0.0
723,0.9117647058823529,0.0
724,0.7777777777777778,0.0
725,0.8461538461538461,0.0
726,0.8709677419354839,0.0
727,0.8636363636363636,0.0
728,0.9032258064516129,0.0
729,0.8541666666666666,0.0
730,0.9111111111111111,0.0
731,0.8604651162790697,0.0
732,0.7777777777777778,0.0
733,0.85,0.0
734,0.8604651162790697,0.0
735,0.9032258064516129,0.0
736,0.9090909090909091,0.0
737,0.9090909090909091,0.0
738,0.8695652173913043,0.0
739,0.8666666666666667,0.0
740,0.8292682926829268,0.0
741,0.918918918918919,0.0
742,0.9473684210526315,0.0
743,0.8,0.0
744,0.9069767441860465,0.0
745,0.8888888888888888,0.0
746,0.9487179487179487,0.0
747,0.8636363636363636,0.0
748,0.8780487804878049,0.0
749,0.8611111111111112,0.0
750,0.90625,0.0
751,0.8285714285714286,0.0
752,0.85,0.0
753,0.82,0.0
754,0.8604651162790697,0.0
755,0.825,0.0
756,0.8541666666666666,0.0
757,0.8372093023255814,0.0
758,0.9411764705882353,0.0
759,0.9047619047619048,0.0
760,0.9090909090909091,0.0
761,0.9,0.0
762,0.8461538461538461,0.0
763,0.813953488372093,0.0
764,0.9,0.0
765,0.86,0.0
766,0.8837209302325582,0.0
767,0.868421052631579,0.0
768,0.9069767441860465,0.0
769,0.9019607843137255,0.0
770,0.8421052631578947,0.0
771,0.9111111111111111,0.0
772,0.825,0.0
773,0.9024390243902439,0.0
774,0.813953488372093,0.0
775,0.8043478260869565,0.0
776,0.7333333333333333,0.0
777,0.86,0.0
778,0.8275862068965517,0.0
779,0.8372093023255814,0.0
780,0.8367346938775511,0.0
781,0.8936170212765957,0.0
782,0.8666666666666667,0.0
783,0.8205128205128205,0.0
784,0.9310344827586207,0.0
785,0.8666666666666667,0.0
786,0.9130434782608695,0.0
787,0.7857142857142857,0.0
788,0.8529411764705882,0.0
789,0.8695652173913043,0.0
790,0.7659574468085106,0.0
791,0.7948717948717948,0.0
792,0.8536585365853658,0.0
793,0.8333333333333334,0.0
794,0.9,0.0
795,0.7714285714285715,0.0
796,0.8095238095238095,0.0
797,0.8536585365853658,0.0
798,0.8484848484848485,0.0
799,0.7916666666666666,0.0
800,0.7948717948717948,0.0
801,0.851063829787234,0.0
802,0.76,0.0
803,0.8235294117647058,0.0
804,0.8478260869565217,0.0
805,0.88,0.0
806,0.7692307692307693,0.0
807,0.7714285714285715,0.0
808,0.8372093023255814,0.0
809,0.8888888888888888,0.0
810,0.9117647058823529,0.0
811,0.8717948717948718,0.0
812,0.9032258064516129,0.0
813,0.8333333333333334,0.0
814,0.8235294117647058,0.0
815,0.8372093023255814,0.0
816,0.868421052631579,0.0
817,0.8947368421052632,0.0
818,0.868421052631579,0.0
819,0.8809523809523809,0.0
820,0.8048780487804879,0.0
821,0.8666666666666667,0.0
822,0.8048780487804879,0.0
823,0.8125,0.0
824,0.918918918918919,0.0
825,0.9117647058823529,0.0
826,0.8275862068965517,0.0
827,0.9302325581395349,0.0
828,0.8478260869565217,0.0
829,0.8529411764705882,0.0
830,0.8055555555555556,0.0
831,0.918918918918919,0.0
832,0.8484848484848485,0.0
833,0.8571428571428571,0.0
834,0.8627450980392157,0.0
835,0.9166666666666666,0.0
836,0.7931034482758621,0.0
837,0.9310344827586207,0.0
838,0.9655172413793104,0.0
839,0.8461538461538461,0.0
840,0.8444444444444444,0.0
841,0.8529411764705882,0.0
842,0.8571428571428571,0.0
843,0.8,0.0
844,0.926829268292683,0.0
845,0.8913043478260869,0.0
846,0.875,0.0
847,0.75,0.0
848,0.8723404255319149,0.0
849,0.8,0.0
850,0.9459459459459459,0.0
851,0.8125,0.0
852,0.7837837837837838,0.0
853,0.7631578947368421,0.0
854,0.7551020408163265,0.0
855,0.8936170212765957,0.0
856,0.813953488372093,0.0
857,0.7674418604651163,0.0
858,0.9583333333333334,0.0
859,0.926829268292683,0.0
860,0.8666666666666667,0.0
861,0.75,0.0
862,0.75,0.0
863,0.8333333333333334,0.0
864,0.84,0.0
865,0.7777777777777778,0.0
866,0.8461538461538461,0.0
867,0.9047619047619048,0.0
868,0.9444444444444444,0.0
869,0.7959183673469388,0.0
870,0.85,0.0
871,0.7647058823529411,0.0
872,0.8809523809523809,0.0
873,0.8974358974358975,0.0
874,0.9069767441860465,0.0
875,0.9210526315789473,0.0
876,0.8292682926829268,0.0
877,0.9487179487179487,0.0
878,0.9302325581395349,0.0
879,0.8780487804878049,0.0
880,0.85,0.0
881,0.8409090909090909,0.0
882,0.9230769230769231,0.0
