epsilon,precommit,trial,coordinated,coalition_utility,advantage_vs_honest
2.0,True,51,True,-12.0,-13.6
2.0,True,52,True,-12.0,-13.6
2.0,True,53,False,-15.0,-16.6
2.0,True,54,False,-15.0,-16.6
2.0,True,55,False,-15.0,-16.6
2.0,True,56,True,-12.0,-13.6
2.0,True,57,True,-12.0,-13.6
2.0,True,58,False,-15.0,-16.6
2.0,True,59,True,-12.0,-13.6
2.0,True,60,True,-12.0,-13.6
2.0,True,61,False,-15.0,-16.6
2.0,True,62,True,-12.0,-13.6
2.0,True,63,True,-12.0,-13.6
2.0,True,64,True,-12.0,-13.6
2.0,True,65,True,-12.0,-13.6
2.0,True,66,True,-12.0,-13.6
2.0,True,67,False,-15.0,-16.6
2.0,True,68,True,-12.0,-13.6
2.0,True,69,True,-12.0,-13.6
2.0,True,70,False,-15.0,-16.6
2.0,True,71,True,-12.0,-13.6
2.0,True,72,True,-12.0,-13.6
2.0,True,73,False,-15.0,-16.6
2.0,True,74,False,-15.0,-16.6
2.0,True,75,True,-12.0,-13.6
2.0,True,76,False,-15.0,-16.6
2.0,True,77,False,-15.0,-16.6
2.0,True,78,False,-15.0,-16.6
2.0,True,79,False,-15.0,-16.6
2.0,True,80,True,-12.0,-13.6
2.0,True,81,False,-15.0,-16.6
2.0,True,82,False,-15.0,-16.6
2.0,True,83,False,-15.0,-16.6
2.0,True,84,False,-15.0,-16.6
2.0,True,85,True,-12.0,-13.6
2.0,True,86,False,-15.0,-16.6
2.0,True,87,True,-12.0,-13.6
2.0,True,88,False,-15.0,-16.6
2.0,True,89,False,-15.0,-16.6
2.0,True,90,True,-12.0,-13.6
2.0,True,91,True,-12.0,-13.6
2.0,True,92,True,-12.0,-13.6
2.0,True,93,True,-12.0,-13.6
2.0,True,94,True,-12.0,-13.6
2.0,True,95,True,-12.0,-13.6
2.0,True,96,False,-15.0,-16.6
2.0,True,97,True,-12.0,-13.6
2.0,True,98,True,-12.0,-13.6
2.0,True,99,False,-15.0,-16.6
