workload,hc_frac,trial,scheduler,hc_miss_rate,lc_miss_rate
B3i,0.2,7,LST,0.9714285714285714,0.9521739130434783
B3i,0.2,7,EQDF,0.0,0.0
B3i,0.2,7,PSR (primary),0.0,0.9695652173913043
B3i,0.2,7,PSR (slack-aware),0.0,0.9695652173913043
B3i,0.2,8,EDF (baseline),0.0,0.0
B3i,0.2,8,LST,0.9830508474576272,0.979253112033195
B3i,0.2,8,EQDF,0.0,0.0
B3i,0.2,8,PSR (primary),0.0,0.991701244813278
B3i,0.2,8,PSR (slack-aware),0.0,0.991701244813278
B3i,0.2,9,EDF (baseline),0.0,0.0
B3i,0.2,9,LST,0.9818181818181818,0.9673469387755103
B3i,0.2,9,EQDF,0.0,0.0
B3i,0.2,9,PSR (primary),0.0,0.9755102040816327
B3i,0.2,9,PSR (slack-aware),0.0,0.9755102040816327
B3i,0.3,0,EDF (baseline),0.0,0.0
B3i,0.3,0,LST,0.9767441860465116,0.9672897196261683
B3i,0.3,0,EQDF,0.5581395348837209,0.4953271028037383
B3i,0.3,0,PSR (primary),0.0,0.9813084112149533
B3i,0.3,0,PSR (slack-aware),0.0,0.9813084112149533
B3i,0.3,1,EDF (baseline),0.0,0.0
B3i,0.3,1,LST,0.9696969696969697,0.9552238805970149
B3i,0.3,1,EQDF,0.08080808080808081,0.0945273631840796
B3i,0.3,1,PSR (primary),0.0,0.9701492537313433
B3i,0.3,1,PSR (slack-aware),0.0,0.9701492537313433
B3i,0.3,2,EDF (baseline),0.0,0.0
B3i,0.3,2,LST,0.9896907216494846,0.9507389162561576
B3i,0.3,2,EQDF,0.0,0.0
B3i,0.3,2,PSR (primary),0.0,0.9655172413793104
B3i,0.3,2,PSR (slack-aware),0.0,0.9655172413793104
B3i,0.3,3,EDF (baseline),0.0,0.0
B3i,0.3,3,LST,0.9901960784313726,0.9696969696969697
B3i,0.3,3,EQDF,0.0,0.0
B3i,0.3,3,PSR (primary),0.0,0.9848484848484849
B3i,0.3,3,PSR (slack-aware),0.0,0.9848484848484849
B3i,0.3,4,EDF (baseline),0.0,0.0
B3i,0.3,4,LST,0.967391304347826,0.9326923076923077
B3i,0.3,4,EQDF,0.25,0.14903846153846154
B3i,0.3,4,PSR (primary),0.0,0.9423076923076923
B3i,0.3,4,PSR (slack-aware),0.0,0.9423076923076923
B3i,0.3,5,EDF (baseline),0.0,0.0
B3i,0.3,5,LST,0.9901960784313726,0.9646464646464646
B3i,0.3,5,EQDF,0.0,0.0
B3i,0.3,5,PSR (primary),0.0,0.9848484848484849
B3i,0.3,5,PSR (slack-aware),0.0,0.9848484848484849
B3i,0.3,6,EDF (baseline),0.0,0.0
B3i,0.3,6,LST,0.9560439560439561,0.9665071770334929
B3i,0.3,6,EQDF,0.0,0.0
B3i,0.3,6,PSR (primary),0.0,0.9712918660287081
B3i,0.3,6,PSR (slack-aware),0.0,0.9712918660287081
B3i,0.3,7,EDF (baseline),0.0,0.0
B3i,0.3,7,LST,0.9578947368421052,0.9560975609756097
B3i,0.3,7,EQDF,0.0,0.0
B3i,0.3,7,PSR (primary),0.0,0.9707317073170731
B3i,0.3,7,PSR (slack-aware),0.0,0.9707317073170731
B3i,0.3,8,EDF (baseline),0.0,0.0
B3i,0.3,8,LST,1.0,0.9804878048780488
B3i,0.3,8,EQDF,0.0,0.0
B3i,0.3,8,PSR (primary),0.0,0.9853658536585366
B3i,0.3,8,PSR (slack-aware),0.0,0.9853658536585366
B3i,0.3,9,EDF (baseline),0.0,0.0
B3i,0.3,9,LST,0.9885057471264368,0.971830985915493
B3i,0.3,9,EQDF,0.0,0.0
B3i,0.3,9,PSR (primary),0.0,0.9765258215962441
B3i,0.3,9,PSR (slack-aware),0.0,0.9765258215962441
B3i,0.5,0,EDF (baseline),0.0,0.0
B3i,0.5,0,LST,0.992,0.9657142857142857
B3i,0.5,0,EQDF,0.0,0.0
B3i,0.5,0,PSR (primary),0.0,0.9828571428571429
B3i,0.5,0,PSR (slack-aware),0.0,0.9828571428571429
B3i,0.5,1,EDF (baseline),0.0,0.0
B3i,0.5,1,LST,0.9813664596273292,0.9568345323741008
B3i,0.5,1,EQDF,0.0,0.0
B3i,0.5,1,PSR (primary),0.0,0.9712230215827338
B3i,0.5,1,PSR (slack-aware),0.0,0.9712230215827338
B3i,0.5,2,EDF (baseline),0.0,0.0
B3i,0.5,2,LST,0.9666666666666667,0.9466666666666667
B3i,0.5,2,EQDF,0.0,0.0
B3i,0.5,2,PSR (primary),0.0,0.9666666666666667
B3i,0.5,2,PSR (slack-aware),0.0,0.9666666666666667
B3i,0.5,3,EDF (baseline),0.0,0.0
B3i,0.5,3,LST,1.0,0.9594594594594594
B3i,0.5,3,EQDF,0.5263157894736842,0.40540540540540543
B3i,0.5,3,PSR (primary),0.0,0.9662162162162162
B3i,0.5,3,PSR (slack-aware),0.0,0.9662162162162162
B3i,0.5,4,EDF (baseline),0.0,0.0
B3i,0.5,4,LST,0.9785714285714285,0.93125
B3i,0.5,4,EQDF,0.18571428571428572,0.16875
B3i,0.5,4,PSR (primary),0.0,0.9625
B3i,0.5,4,PSR (slack-aware),0.0,0.9625
B3i,0.5,5,EDF (baseline),0.0,0.0
B3i,0.5,5,LST,0.9874213836477987,0.9787234042553191
B3i,0.5,5,EQDF,0.0,0.0
B3i,0.5,5,PSR (primary),0.0,1.0
B3i,0.5,5,PSR (slack-aware),0.0,1.0
B3i,0.5,6,EDF (baseline),0.0,0.0
B3i,0.5,6,LST,0.9937106918238994,0.9716312056737588
B3i,0.5,6,EQDF,0.0,0.0
B3i,0.5,6,PSR (primary),0.0,0.9858156028368794
B3i,0.5,6,PSR (slack-aware),0.0,0.9858156028368794
B3i,0.5,7,EDF (baseline),0.0,0.0
B3i,0.5,7,LST,0.9784172661870504,0.968944099378882
B3i,0.5,7,EQDF,0.0,0.0
B3i,0.5,7,PSR (primary),0.0,0.9813664596273292
B3i,0.5,7,PSR (slack-aware),0.0,0.9813664596273292
B3i,0.5,8,EDF (baseline),0.0,0.0
B3i,0.5,8,LST,0.9870967741935484,0.9655172413793104
B3i,0.5,8,EQDF,0.0,0.0
B3i,0.5,8,PSR (primary),0.0,0.9862068965517241
B3i,0.5,8,PSR (slack-aware),0.0,0.9862068965517241
B3i,0.5,9,EDF (baseline),0.0,0.0
B3i,0.5,9,LST,0.9797297297297297,0.9605263157894737
B3i,0.5,9,EQDF,0.0,0.0
B3i,0.5,9,PSR (primary),0.0,0.9802631578947368
B3i,0.5,9,PSR (slack-aware),0.0,0.9802631578947368
CBDC,0.1,0,EDF (baseline),0.0,0.0
CBDC,0.1,0,LST,0.745,0.0
CBDC,0.1,0,EQDF,0.0,0.0
CBDC,0.1,0,PSR (primary),0.0,0.0
CBDC,0.1,0,PSR (slack-aware),0.0,0.0
CBDC,0.1,1,EDF (baseline),0.0,0.0
CBDC,0.1,1,LST,0.73,0.0
CBDC,0.1,1,EQDF,0.0,0.0
CBDC,0.1,1,PSR (primary),0.0,0.0
CBDC,0.1,1,PSR (slack-aware),0.0,0.0
CBDC,0.1,2,EDF (baseline),0.0,0.0
CBDC,0.1,2,LST,0.75,0.0
CBDC,0.1,2,EQDF,0.0,0.0
CBDC,0.1,2,PSR (primary),0.0,0.0
CBDC,0.1,2,PSR (slack-aware),0.0,0.0
CBDC,0.1,3,EDF (baseline),0.0,0.0
CBDC,0.1,3,LST,0.745,0.0
CBDC,0.1,3,EQDF,0.0,0.0
CBDC,0.1,3,PSR (primary),0.0,0.0
CBDC,0.1,3,PSR (slack-aware),0.0,0.0
CBDC,0.1,4,EDF (baseline),0.0,0.0
CBDC,0.1,4,LST,0.75,0.0
CBDC,0.1,4,EQDF,0.0,0.0
CBDC,0.1,4,PSR (primary),0.0,0.0
CBDC,0.1,4,PSR (slack-aware),0.0,0.0
CBDC,0.1,5,EDF (baseline),0.0,0.0
CBDC,0.1,5,LST,0.745,0.0
CBDC,0.1,5,EQDF,0.0,0.0
CBDC,0.1,5,PSR (primary),0.0,0.0
CBDC,0.1,5,PSR (slack-aware),0.0,0.0
CBDC,0.1,6,EDF (baseline),0.0,0.0
CBDC,0.1,6,LST,0.74,0.0
CBDC,0.1,6,EQDF,0.0,0.0
CBDC,0.1,6,PSR (primary),0.0,0.0
CBDC,0.1,6,PSR (slack-aware),0.0,0.0
CBDC,0.1,7,EDF (baseline),0.0,0.0
CBDC,0.1,7,LST,0.74,0.0
CBDC,0.1,7,EQDF,0.0,0.0
CBDC,0.1,7,PSR (primary),0.0,0.0
CBDC,0.1,7,PSR (slack-aware),0.0,0.0
CBDC,0.1,8,EDF (baseline),0.0,0.0
CBDC,0.1,8,LST,0.745,0.0
CBDC,0.1,8,EQDF,0.0,0.0
CBDC,0.1,8,PSR (primary),0.0,0.0
CBDC,0.1,8,PSR (slack-aware),0.0,0.0
CBDC,0.1,9,EDF (baseline),0.0,0.0
CBDC,0.1,9,LST,0.75,0.0
CBDC,0.1,9,EQDF,0.0,0.0
CBDC,0.1,9,PSR (primary),0.0,0.0
CBDC,0.1,9,PSR (slack-aware),0.0,0.0
CBDC,0.2,0,EDF (baseline),0.0,0.0
CBDC,0.2,0,LST,0.745,0.0
CBDC,0.2,0,EQDF,0.0,0.0
CBDC,0.2,0,PSR (primary),0.0,0.0
CBDC,0.2,0,PSR (slack-aware),0.0,0.0
CBDC,0.2,1,EDF (baseline),0.0,0.0
CBDC,0.2,1,LST,0.73,0.0
CBDC,0.2,1,EQDF,0.0,0.0
CBDC,0.2,1,PSR (primary),0.0,0.0
CBDC,0.2,1,PSR (slack-aware),0.0,0.0
CBDC,0.2,2,EDF (baseline),0.0,0.0
CBDC,0.2,2,LST,0.75,0.0
CBDC,0.2,2,EQDF,0.0,0.0
CBDC,0.2,2,PSR (primary),0.0,0.0
CBDC,0.2,2,PSR (slack-aware),0.0,0.0
CBDC,0.2,3,EDF (baseline),0.0,0.0
CBDC,0.2,3,LST,0.745,0.0
CBDC,0.2,3,EQDF,0.0,0.0
CBDC,0.2,3,PSR (primary),0.0,0.0
CBDC,0.2,3,PSR (slack-aware),0.0,0.0
CBDC,0.2,4,EDF (baseline),0.0,0.0
CBDC,0.2,4,LST,0.75,0.0
CBDC,0.2,4,EQDF,0.0,0.0
CBDC,0.2,4,PSR (primary),0.0,0.0
CBDC,0.2,4,PSR (slack-aware),0.0,0.0
CBDC,0.2,5,EDF (baseline),0.0,0.0
CBDC,0.2,5,LST,0.745,0.0
CBDC,0.2,5,EQDF,0.0,0.0
CBDC,0.2,5,PSR (primary),0.0,0.0
CBDC,0.2,5,PSR (slack-aware),0.0,0.0
CBDC,0.2,6,EDF (baseline),0.0,0.0
CBDC,0.2,6,LST,0.74,0.0
CBDC,0.2,6,EQDF,0.0,0.0
CBDC,0.2,6,PSR (primary),0.0,0.0
CBDC,0.2,6,PSR (slack-aware),0.0,0.0
CBDC,0.2,7,EDF (baseline),0.0,0.0
CBDC,0.2,7,LST,0.74,0.0
CBDC,0.2,7,EQDF,0.0,0.0
CBDC,0.2,7,PSR (primary),0.0,0.0
CBDC,0.2,7,PSR (slack-aware),0.0,0.0
CBDC,0.2,8,EDF (baseline),0.0,0.0
CBDC,0.2,8,LST,0.745,0.0
CBDC,0.2,8,EQDF,0.0,0.0
CBDC,0.2,8,PSR (primary),0.0,0.0
CBDC,0.2,8,PSR (slack-aware),0.0,0.0
CBDC,0.2,9,EDF (baseline),0.0,0.0
CBDC,0.2,9,LST,0.75,0.0
CBDC,0.2,9,EQDF,0.0,0.0
CBDC,0.2,9,PSR (primary),0.0,0.0
CBDC,0.2,9,PSR (slack-aware),0.0,0.0
CBDC,0.3,0,EDF (baseline),0.0,0.0
CBDC,0.3,0,LST,0.745,0.0
CBDC,0.3,0,EQDF,0.0,0.0
CBDC,0.3,0,PSR (primary),0.0,0.0
CBDC,0.3,0,PSR (slack-aware),0.0,0.0
CBDC,0.3,1,EDF (baseline),0.0,0.0
CBDC,0.3,1,LST,0.73,0.0
CBDC,0.3,1,EQDF,0.0,0.0
CBDC,0.3,1,PSR (primary),0.0,0.0
CBDC,0.3,1,PSR (slack-aware),0.0,0.0
CBDC,0.3,2,EDF (baseline),0.0,0.0
CBDC,0.3,2,LST,0.75,0.0
CBDC,0.3,2,EQDF,0.0,0.0
CBDC,0.3,2,PSR (primary),0.0,0.0
CBDC,0.3,2,PSR (slack-aware),0.0,0.0
CBDC,0.3,3,EDF (baseline),0.0,0.0
CBDC,0.3,3,LST,0.745,0.0
CBDC,0.3,3,EQDF,0.0,0.0
CBDC,0.3,3,PSR (primary),0.0,0.0
CBDC,0.3,3,PSR (slack-aware),0.0,0.0
CBDC,0.3,4,EDF (baseline),0.0,0.0
CBDC,0.3,4,LST,0.75,0.0
CBDC,0.3,4,EQDF,0.0,0.0
CBDC,0.3,4,PSR (primary),0.0,0.0
CBDC,0.3,4,PSR (slack-aware),0.0,0.0
CBDC,0.3,5,EDF (baseline),0.0,0.0
CBDC,0.3,5,LST,0.745,0.0
CBDC,0.3,5,EQDF,0.0,0.0
CBDC,0.3,5,PSR (primary),0.0,0.0
CBDC,0.3,5,PSR (slack-aware),0.0,0.0
CBDC,0.3,6,EDF (baseline),0.0,0.0
CBDC,0.3,6,LST,0.74,0.0
CBDC,0.3,6,EQDF,0.0,0.0
CBDC,0.3,6,PSR (primary),0.0,0.0
CBDC,0.3,6,PSR (slack-aware),0.0,0.0
CBDC,0.3,7,EDF (baseline),0.0,0.0
CBDC,0.3,7,LST,0.74,0.0
CBDC,0.3,7,EQDF,0.0,0.0
CBDC,0.3,7,PSR (primary),0.0,0.0
CBDC,0.3,7,PSR (slack-aware),0.0,0.0
CBDC,0.3,8,EDF (baseline),0.0,0.0
CBDC,0.3,8,LST,0.745,0.0
CBDC,0.3,8,EQDF,0.0,0.0
CBDC,0.3,8,PSR (primary),0.0,0.0
CBDC,0.3,8,PSR (slack-aware),0.0,0.0
CBDC,0.3,9,EDF (baseline),0.0,0.0
CBDC,0.3,9,LST,0.75,0.0
CBDC,0.3,9,EQDF,0.0,0.0
CBDC,0.3,9,PSR (primary),0.0,0.0
CBDC,0.3,9,PSR (slack-aware),0.0,0.0
CBDC,0.5,0,EDF (baseline),0.0,0.0
CBDC,0.5,0,LST,0.745,0.0
CBDC,0.5,0,EQDF,0.0,0.0
CBDC,0.5,0,PSR (primary),0.0,0.0
CBDC,0.5,0,PSR (slack-aware),0.0,0.0
CBDC,0.5,1,EDF (baseline),0.0,0.0
CBDC,0.5,1,LST,0.73,0.0
CBDC,0.5,1,EQDF,0.0,0.0
CBDC,0.5,1,PSR (primary),0.0,0.0
CBDC,0.5,1,PSR (slack-aware),0.0,0.0
CBDC,0.5,2,EDF (baseline),0.0,0.0
CBDC,0.5,2,LST,0.75,0.0
CBDC,0.5,2,EQDF,0.0,0.0
CBDC,0.5,2,PSR (primary),0.0,0.0
CBDC,0.5,2,PSR (slack-aware),0.0,0.0
CBDC,0.5,3,EDF (baseline),0.0,0.0
CBDC,0.5,3,LST,0.745,0.0
CBDC,0.5,3,EQDF,0.0,0.0
CBDC,0.5,3,PSR (primary),0.0,0.0
CBDC,0.5,3,PSR (slack-aware),0.0,0.0
CBDC,0.5,4,EDF (baseline),0.0,0.0
CBDC,0.5,4,LST,0.75,0.0
CBDC,0.5,4,EQDF,0.0,0.0
CBDC,0.5,4,PSR (primary),0.0,0.0
CBDC,0.5,4,PSR (slack-aware),0.0,0.0
CBDC,0.5,5,EDF (baseline),0.0,0.0
CBDC,0.5,5,LST,0.745,0.0
CBDC,0.5,5,EQDF,0.0,0.0
CBDC,0.5,5,PSR (primary),0.0,0.0
CBDC,0.5,5,PSR (slack-aware),0.0,0.0
CBDC,0.5,6,EDF (baseline),0.0,0.0
CBDC,0.5,6,LST,0.74,0.0
CBDC,0.5,6,EQDF,0.0,0.0
CBDC,0.5,6,PSR (primary),0.0,0.0
CBDC,0.5,6,PSR (slack-aware),0.0,0.0
CBDC,0.5,7,EDF (baseline),0.0,0.0
CBDC,0.5,7,LST,0.74,0.0
CBDC,0.5,7,EQDF,0.0,0.0
CBDC,0.5,7,PSR (primary),0.0,0.0
CBDC,0.5,7,PSR (slack-aware),0.0,0.0
CBDC,0.5,8,EDF (baseline),0.0,0.0
CBDC,0.5,8,LST,0.745,0.0
CBDC,0.5,8,EQDF,0.0,0.0
CBDC,0.5,8,PSR (primary),0.0,0.0
CBDC,0.5,8,PSR (slack-aware),0.0,0.0
CBDC,0.5,9,EDF (baseline),0.0,0.0
CBDC,0.5,9,LST,0.75,0.0
CBDC,0.5,9,EQDF,0.0,0.0
CBDC,0.5,9,PSR (primary),0.0,0.0
CBDC,0.5,9,PSR (slack-aware),0.0,0.0
Bursty-light,0.1,0,EDF (baseline),0.0,0.0
Bursty-light,0.1,0,LST,0.5384615384615384,0.7532467532467533
Bursty-light,0.1,0,EQDF,0.0,0.0
Bursty-light,0.1,0,PSR (primary),0.0,1.0
Bursty-light,0.1,0,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,1,EDF (baseline),0.0,0.0
Bursty-light,0.1,1,LST,0.5,0.7564102564102564
Bursty-light,0.1,1,EQDF,0.0,0.0
Bursty-light,0.1,1,PSR (primary),0.0,1.0
Bursty-light,0.1,1,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,2,EDF (baseline),0.0,0.0
Bursty-light,0.1,2,LST,0.4,0.7
Bursty-light,0.1,2,EQDF,0.0,0.0
Bursty-light,0.1,2,PSR (primary),0.0,0.3
Bursty-light,0.1,2,PSR (slack-aware),0.0,0.3
Bursty-light,0.1,3,EDF (baseline),0.0,0.0
Bursty-light,0.1,3,LST,0.4444444444444444,0.7654320987654321
Bursty-light,0.1,3,EQDF,0.0,0.0
Bursty-light,0.1,3,PSR (primary),0.0,1.0
Bursty-light,0.1,3,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,4,EDF (baseline),0.0,0.0
Bursty-light,0.1,4,LST,0.25,0.8170731707317073
Bursty-light,0.1,4,EQDF,0.0,0.0
Bursty-light,0.1,4,PSR (primary),0.0,1.0
Bursty-light,0.1,4,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,5,EDF (baseline),0.0,0.0
Bursty-light,0.1,5,LST,0.2727272727272727,0.7468354430379747
Bursty-light,0.1,5,EQDF,0.0,0.0
Bursty-light,0.1,5,PSR (primary),0.0,0.9746835443037974
Bursty-light,0.1,5,PSR (slack-aware),0.0,0.9620253164556962
Bursty-light,0.1,6,EDF (baseline),0.0,0.0
Bursty-light,0.1,6,LST,0.5,0.782051282051282
Bursty-light,0.1,6,EQDF,0.0,0.0
Bursty-light,0.1,6,PSR (primary),0.0,1.0
Bursty-light,0.1,6,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,7,EDF (baseline),0.0,0.0
Bursty-light,0.1,7,LST,0.1111111111111111,0.8024691358024691
Bursty-light,0.1,7,EQDF,0.0,0.0
Bursty-light,0.1,7,PSR (primary),0.0,1.0
Bursty-light,0.1,7,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,8,EDF (baseline),0.0,0.0
Bursty-light,0.1,8,LST,0.2857142857142857,0.8313253012048193
Bursty-light,0.1,8,EQDF,0.0,0.0
Bursty-light,0.1,8,PSR (primary),0.0,1.0
Bursty-light,0.1,8,PSR (slack-aware),0.0,1.0
Bursty-light,0.1,9,EDF (baseline),0.0,0.0
Bursty-light,0.1,9,LST,0.6666666666666666,0.7901234567901234
Bursty-light,0.1,9,EQDF,0.0,0.0
Bursty-light,0.1,9,PSR (primary),0.0,1.0
Bursty-light,0.1,9,PSR (slack-aware),0.0,1.0
Bursty-light,0.2,0,EDF (baseline),0.0,0.0
Bursty-light,0.2,0,LST,0.8,0.7714285714285715
Bursty-light,0.2,0,EQDF,0.0,0.0
Bursty-light,0.2,0,PSR (primary),0.0,0.9857142857142858
Bursty-light,0.2,0,PSR (slack-aware),0.0,0.9857142857142858
Bursty-light,0.2,1,EDF (baseline),0.0,0.0
Bursty-light,0.2,1,LST,0.6842105263157895,0.7464788732394366
Bursty-light,0.2,1,EQDF,0.0,0.0
Bursty-light,0.2,1,PSR (primary),0.0,1.0
Bursty-light,0.2,1,PSR (slack-aware),0.0,1.0
Bursty-light,0.2,2,EDF (baseline),0.0,0.0
Bursty-light,0.2,2,LST,0.8636363636363636,0.7941176470588235
Bursty-light,0.2,2,EQDF,0.0,0.0
Bursty-light,0.2,2,PSR (primary),0.0,0.7941176470588235
Bursty-light,0.2,2,PSR (slack-aware),0.0,0.8382352941176471
Bursty-light,0.2,3,EDF (baseline),0.0,0.0
Bursty-light,0.2,3,LST,0.8333333333333334,0.8484848484848485
Bursty-light,0.2,3,EQDF,0.0,0.0
Bursty-light,0.2,3,PSR (primary),0.0,1.0
Bursty-light,0.2,3,PSR (slack-aware),0.0,1.0
Bursty-light,0.2,4,EDF (baseline),0.0,0.0
Bursty-light,0.2,4,LST,0.7058823529411765,0.8356164383561644
Bursty-light,0.2,4,EQDF,0.0,0.0
Bursty-light,0.2,4,PSR (primary),0.0,1.0
Bursty-light,0.2,4,PSR (slack-aware),0.0,1.0
Bursty-light,0.2,5,EDF (baseline),0.0,0.0
Bursty-light,0.2,5,LST,0.55,0.7428571428571429
Bursty-light,0.2,5,EQDF,0.0,0.0
Bursty-light,0.2,5,PSR (primary),0.0,0.9285714285714286
Bursty-light,0.2,5,PSR (slack-aware),0.0,0.9142857142857143
Bursty-light,0.2,6,EDF (baseline),0.0,0.0
Bursty-light,0.2,6,LST,0.631578947368421,0.7746478873239436
Bursty-light,0.2,6,EQDF,0.0,0.0
Bursty-light,0.2,6,PSR (primary),0.0,0.971830985915493
Bursty-light,0.2,6,PSR (slack-aware),0.0,1.0
Bursty-light,0.2,7,EDF (baseline),0.0,0.0
Bursty-light,0.2,7,LST,0.8,0.8533333333333334
Bursty-light,0.2,7,EQDF,0.0,0.0
Bursty-light,0.2,7,PSR (primary),0.0,1.0
Bursty-light,0.2,7,PSR (slack-aware),0.0,1.0
Bursty-light,0.2,8,EDF (baseline),0.0,0.0
Bursty-light,0.2,8,LST,0.8,0.8142857142857143
Bursty-light,0.2,8,EQDF,0.0,0.0
Bursty-light,0.2,8,PSR (primary),0.0,0.9714285714285714
Bursty-light,0.2,8,PSR (slack-aware),0.0,0.9857142857142858
Bursty-light,0.2,9,EDF (baseline),0.0,0.0
Bursty-light,0.2,9,LST,0.7692307692307693,0.7922077922077922
Bursty-light,0.2,9,EQDF,0.0,0.0
Bursty-light,0.2,9,PSR (primary),0.0,1.0
Bursty-light,0.2,9,PSR (slack-aware),0.0,1.0
Bursty-light,0.3,0,EDF (baseline),0.0,0.0
Bursty-light,0.3,0,LST,0.9166666666666666,0.7727272727272727
Bursty-light,0.3,0,EQDF,0.0,0.0
Bursty-light,0.3,0,PSR (primary),0.0,0.9242424242424242
Bursty-light,0.3,0,PSR (slack-aware),0.0,0.9393939393939394
Bursty-light,0.3,1,EDF (baseline),0.0,0.0
Bursty-light,0.3,1,LST,0.7407407407407407,0.8095238095238095
Bursty-light,0.3,1,EQDF,0.0,0.0
Bursty-light,0.3,1,PSR (primary),0.0,0.9682539682539683
Bursty-light,0.3,1,PSR (slack-aware),0.0,0.9523809523809523
Bursty-light,0.3,2,EDF (baseline),0.0,0.0
Bursty-light,0.3,2,LST,0.875,0.8620689655172413
Bursty-light,0.3,2,EQDF,0.0,0.0
Bursty-light,0.3,2,PSR (primary),0.0,0.7586206896551724
Bursty-light,0.3,2,PSR (slack-aware),0.0,0.7758620689655172
Bursty-light,0.3,3,EDF (baseline),0.05714285714285714,0.0
Bursty-light,0.3,3,LST,0.9142857142857143,0.8545454545454545
Bursty-light,0.3,3,EQDF,0.05714285714285714,0.0
Bursty-light,0.3,3,PSR (primary),0.02857142857142857,0.8363636363636363
Bursty-light,0.3,3,PSR (slack-aware),0.02857142857142857,0.8545454545454545
Bursty-light,0.3,4,EDF (baseline),0.0,0.0
Bursty-light,0.3,4,LST,0.7692307692307693,0.84375
Bursty-light,0.3,4,EQDF,0.0,0.0
Bursty-light,0.3,4,PSR (primary),0.0,0.96875
Bursty-light,0.3,4,PSR (slack-aware),0.0,0.96875
Bursty-light,0.3,5,EDF (baseline),0.0,0.0
Bursty-light,0.3,5,LST,0.6785714285714286,0.8548387096774194
Bursty-light,0.3,5,EQDF,0.0,0.0
Bursty-light,0.3,5,PSR (primary),0.0,0.8870967741935484
Bursty-light,0.3,5,PSR (slack-aware),0.0,0.8387096774193549
Bursty-light,0.3,6,EDF (baseline),0.0,0.0
Bursty-light,0.3,6,LST,0.7333333333333333,0.85
Bursty-light,0.3,6,EQDF,0.0,0.0
Bursty-light,0.3,6,PSR (primary),0.0,0.8666666666666667
Bursty-light,0.3,6,PSR (slack-aware),0.0,0.9333333333333333
Bursty-light,0.3,7,EDF (baseline),0.0,0.0
Bursty-light,0.3,7,LST,0.9583333333333334,0.8333333333333334
Bursty-light,0.3,7,EQDF,0.0,0.0
Bursty-light,0.3,7,PSR (primary),0.0,0.9545454545454546
Bursty-light,0.3,7,PSR (slack-aware),0.0,0.9696969696969697
Bursty-light,0.3,8,EDF (baseline),0.0,0.0
Bursty-light,0.3,8,LST,0.8928571428571429,0.8225806451612904
Bursty-light,0.3,8,EQDF,0.0,0.0
Bursty-light,0.3,8,PSR (primary),0.0,0.8709677419354839
Bursty-light,0.3,8,PSR (slack-aware),0.0,0.8870967741935484
Bursty-light,0.3,9,EDF (baseline),0.0,0.0
Bursty-light,0.3,9,LST,0.7894736842105263,0.8028169014084507
Bursty-light,0.3,9,EQDF,0.0,0.0
Bursty-light,0.3,9,PSR (primary),0.0,0.9859154929577465
Bursty-light,0.3,9,PSR (slack-aware),0.0,1.0
Bursty-light,0.5,0,EDF (baseline),0.0,0.0
Bursty-light,0.5,0,LST,0.9024390243902439,0.8367346938775511
Bursty-light,0.5,0,EQDF,0.0,0.0
Bursty-light,0.5,0,PSR (primary),0.0,0.8979591836734694
Bursty-light,0.5,0,PSR (slack-aware),0.0,0.9387755102040817
Bursty-light,0.5,1,EDF (baseline),0.10869565217391304,0.0
Bursty-light,0.5,1,LST,0.8043478260869565,0.9090909090909091
Bursty-light,0.5,1,EQDF,0.10869565217391304,0.0
Bursty-light,0.5,1,PSR (primary),0.10869565217391304,0.6363636363636364
Bursty-light,0.5,1,PSR (slack-aware),0.10869565217391304,0.6363636363636364
Bursty-light,0.5,2,EDF (baseline),0.17543859649122806,0.0
Bursty-light,0.5,2,LST,0.8596491228070176,1.0
Bursty-light,0.5,2,EQDF,0.21052631578947367,0.0
Bursty-light,0.5,2,PSR (primary),0.15789473684210525,0.5454545454545454
Bursty-light,0.5,2,PSR (slack-aware),0.24561403508771928,0.5454545454545454
Bursty-light,0.5,3,EDF (baseline),0.288135593220339,0.0
Bursty-light,0.5,3,LST,0.9322033898305084,1.0
Bursty-light,0.5,3,EQDF,0.3050847457627119,0.0
Bursty-light,0.5,3,PSR (primary),0.23728813559322035,0.6774193548387096
Bursty-light,0.5,3,PSR (slack-aware),0.288135593220339,0.6774193548387096
Bursty-light,0.5,4,EDF (baseline),0.0,0.0
Bursty-light,0.5,4,LST,0.7857142857142857,0.8958333333333334
Bursty-light,0.5,4,EQDF,0.0,0.0
Bursty-light,0.5,4,PSR (primary),0.0,0.8333333333333334
Bursty-light,0.5,4,PSR (slack-aware),0.0,0.8541666666666666
Bursty-light,0.5,5,EDF (baseline),0.0392156862745098,0.0
Bursty-light,0.5,5,LST,0.8235294117647058,0.9487179487179487
Bursty-light,0.5,5,EQDF,0.058823529411764705,0.0
Bursty-light,0.5,5,PSR (primary),0.0784313725490196,0.6410256410256411
Bursty-light,0.5,5,PSR (slack-aware),0.0784313725490196,0.6410256410256411
