1789309587.524,0.247,0.368,40.826,0.320,0.254
1789309587.866,0.221,0.329,45.529,0.288,0.299
1789309588.214,0.207,0.376,27.777,0.341,0.251
1789309588.543,0.205,0.301,41.982,0.329,0.299
1789309588.887,0.213,0.332,33.919,0.292,0.269
1789309589.222,0.211,0.432,28.996,0.405,0.261
1789309589.553,0.211,0.322,67.507,0.312,0.239
1789309589.922,0.207,0.429,26.440,0.271,0.309
1789309590.250,0.218,0.358,31.425,0.349,0.275
1789309590.583,0.202,0.419,52.091,0.366,0.306
1789309590.937,0.215,0.337,38.742,0.329,0.303
1789309591.277,0.249,0.390,53.006,0.328,0.301
1789309591.632,0.210,0.379,45.722,0.398,0.249
1789309591.980,0.206,0.510,37.929,0.318,0.268
1789309592.319,0.258,0.398,45.567,0.359,0.277
1789309592.667,0.209,0.346,33.607,0.317,0.247
1789309593.002,0.210,0.354,41.299,0.308,0.370
1789309593.345,0.224,0.360,43.514,0.255,0.275
1789309593.690,0.209,0.360,30.612,0.366,0.283
1789309594.022,0.214,0.373,36.710,0.348,0.333
1789309594.361,0.244,0.359,41.462,0.302,0.251
1789309594.704,0.208,0.345,47.042,0.313,0.276
1789309595.052,0.242,0.339,46.658,0.369,0.334
1789309595.401,0.203,0.338,37.277,0.333,0.416
1789309595.740,0.222,0.389,38.620,0.368,0.278
1789309596.080,0.211,0.381,66.021,0.383,0.285
1789309596.448,0.225,0.348,42.714,0.316,0.271
1789309596.792,0.237,0.340,53.632,0.355,0.250
1789309597.148,0.203,0.443,41.007,0.284,0.252
1789309597.490,0.246,0.425,50.285,0.313,0.244
1789309597.842,0.326,0.360,40.864,0.361,0.280
1789309598.185,0.213,0.337,37.760,0.297,0.347
1789309598.524,0.237,0.377,42.542,0.300,0.298
1789309598.869,0.222,0.330,23.916,0.360,0.289
1789309599.194,0.246,0.433,34.223,0.330,0.295
1789309599.530,0.262,0.307,41.194,0.402,0.396
1789309599.873,0.237,0.343,49.945,0.434,0.300
1789309600.225,0.207,0.392,65.697,0.335,0.291
1789309600.592,0.238,0.386,44.854,0.333,0.329
1789309600.939,0.207,0.364,25.841,0.325,0.247
1789309601.266,0.230,0.341,31.600,0.367,0.275
1789309601.600,0.208,0.403,23.105,0.349,0.248
1789309601.924,0.214,0.375,52.830,0.304,0.314
1789309602.279,0.217,0.374,38.468,0.313,0.303
1789309602.619,0.205,0.397,37.549,0.281,0.240
1789309602.958,0.230,0.357,25.527,0.278,0.375
1789309603.285,0.258,0.356,55.540,0.297,0.242
1789309603.642,0.224,0.365,44.594,0.433,0.292
1789309603.989,0.206,0.362,42.512,0.463,0.400
1789309604.333,0.252,0.336,43.558,0.364,0.333
1789309604.679,0.211,0.448,35.939,0.309,0.259
1789309605.016,0.254,0.409,23.330,0.348,0.252
1789309605.341,0.234,0.326,49.793,0.300,0.350
1789309605.693,0.204,0.380,36.953,0.540,0.269
1789309606.032,0.212,0.440,40.949,0.296,0.249
1789309606.374,0.251,0.407,35.439,0.523,0.324
1789309606.712,0.215,0.323,21.427,0.336,0.231
1789309607.035,0.204,0.317,32.902,0.319,0.357
1789309607.369,0.261,0.345,30.496,0.350,0.246
1789309607.701,0.216,0.316,26.865,0.295,0.316
1789309608.030,0.217,0.360,44.394,0.288,0.255
1789309608.376,0.309,0.356,32.772,0.382,0.249
1789309608.710,0.224,0.358,48.753,0.436,0.285
1789309609.061,0.204,0.369,36.237,0.315,0.361
1789309609.399,0.206,0.449,38.913,0.381,0.236
1789309609.739,0.211,0.416,45.916,0.321,0.249
1789309610.087,0.202,0.352,28.973,0.347,0.287
1789309610.418,0.212,0.344,31.413,0.304,0.239
1789309610.751,0.205,0.343,59.574,0.298,0.271
1789309611.112,0.229,0.358,40.239,0.283,0.251
1789309611.454,0.199,0.391,52.204,0.390,0.256
1789309611.808,0.212,0.462,50.738,0.311,0.243
1789309612.160,0.214,0.304,63.959,0.315,0.226
1789309612.526,0.223,0.315,49.423,0.336,0.259
1789309612.877,0.208,0.346,42.965,0.338,0.331
1789309613.221,0.230,0.365,21.927,0.394,0.324
1789309613.545,0.206,0.352,42.276,0.355,0.255
1789309613.889,0.212,0.356,55.279,0.294,0.229
1789309614.246,0.222,0.332,25.041,0.350,0.379
1789309614.572,0.207,0.337,27.956,0.311,0.223
1789309614.902,0.200,0.341,23.969,0.415,0.315
1789309615.228,0.208,0.370,27.901,0.316,0.334
1789309615.557,0.255,0.412,40.005,0.312,0.260
1789309615.899,0.220,0.365,53.322,0.288,0.253
1789309616.254,0.214,0.374,48.022,0.414,0.317
1789309616.604,0.200,0.487,42.474,0.383,0.272
1789309616.948,0.192,0.416,42.607,0.284,0.268
1789309617.292,0.257,0.376,41.292,0.305,0.332
1789309617.635,0.225,0.366,37.009,0.333,0.253
1789309617.974,0.211,0.332,37.209,0.367,0.269
1789309618.312,0.202,0.360,45.478,0.349,0.253
1789309618.660,0.212,0.413,41.613,0.326,0.240
1789309619.003,0.213,0.359,41.535,0.334,0.284
1789309619.346,0.206,0.354,40.645,0.486,0.287
1789309619.688,0.203,0.314,38.910,0.332,0.255
1789309620.029,0.210,0.371,44.540,0.371,0.402
1789309620.375,0.246,0.424,46.132,0.262,0.287
1789309620.723,0.210,0.376,53.934,0.318,0.250
1789309621.079,0.205,0.373,49.379,0.337,0.973
1789309621.430,0.216,0.336,33.279,0.788,0.548
1789309621.766,0.203,0.389,70.494,0.390,0.671
1789309622.139,0.210,0.357,37.026,0.363,0.327
1789309622.477,0.224,0.333,39.234,1.536,0.279
1789309622.819,0.215,0.391,36.018,0.355,0.428
