1789634655,{"blacklist":[];"seq":1;"fail_open":false}
1789634798,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634799,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634800,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634801,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634802,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634803,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634804,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634805,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634806,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634807,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634808,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634809,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634811,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634812,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634813,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634814,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634815,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634816,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634817,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634818,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634819,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634820,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634821,
1789634822,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634824,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634825,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634826,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634827,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634828,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634829,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634830,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634831,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634832,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634833,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634834,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634836,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634837,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634838,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634839,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634840,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634841,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634842,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634843,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634844,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634845,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634846,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634847,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634848,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634850,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634851,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634852,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634853,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634854,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634855,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634856,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634857,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634858,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634859,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634860,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634861,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634863,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634864,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634865,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634866,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634867,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634868,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634869,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634870,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634871,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634872,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634873,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634874,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634875,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634876,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634878,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634879,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634880,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789634881,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789634882,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789634883,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789634884,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634885,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634886,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634887,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634888,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634889,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634890,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634892,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634893,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634894,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634895,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634896,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634897,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634898,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634899,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634900,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789634901,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634902,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634903,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634904,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634905,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634906,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634908,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634909,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634910,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634911,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634912,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634913,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634914,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634915,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634916,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634917,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634918,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634919,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634920,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634921,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634922,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634924,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634925,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634926,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634927,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634928,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634929,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634930,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634931,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634932,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634933,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634934,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634935,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634936,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634937,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634939,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634940,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634941,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634942,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634943,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634944,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634945,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634946,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634947,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789634948,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634949,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634950,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634951,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634952,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634953,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634955,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789634956,{"blacklist":[1;3];"seq":1;"fail_open":false}
