1789656428,{"blacklist":[];"seq":1;"fail_open":false}
1789656513,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656514,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656515,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656516,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656517,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656518,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656520,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656521,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656522,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656523,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656524,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656526,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656527,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656528,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656529,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656530,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656531,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656533,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656534,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656535,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656536,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656537,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656538,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656540,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656541,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656542,{"blacklist":[3];"seq":1;"fail_open":false}
1789656543,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656544,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656546,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656547,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656548,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656549,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656550,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656552,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656553,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656554,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656555,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656556,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656558,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656559,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656560,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656561,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656562,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656564,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656565,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656566,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656567,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656568,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656570,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656571,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656572,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656573,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656574,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656575,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656577,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656578,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656579,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656580,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656581,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656583,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656584,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656585,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656586,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656587,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656589,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656590,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656591,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656592,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656593,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656594,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656596,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656597,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656598,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656599,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656600,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656602,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656603,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656604,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656605,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656606,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656607,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656609,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656610,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656611,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656612,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656613,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656615,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656616,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656617,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656618,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656619,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656621,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656622,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656623,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656624,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656625,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656626,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656628,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656629,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656630,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656631,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656633,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656634,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656635,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656636,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656637,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656638,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656640,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656641,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656642,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656643,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656644,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656646,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656647,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656648,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656649,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656650,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656652,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789656653,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656654,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656655,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656656,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656658,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656659,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656660,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656661,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656662,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656663,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656665,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656666,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656667,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656668,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656669,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656671,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656672,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656673,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656674,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656676,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656677,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656678,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656679,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656680,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656681,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656683,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656684,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656685,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656686,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656687,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656689,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656690,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656691,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656692,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656693,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656694,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656696,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656697,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656698,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656699,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656700,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656702,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656703,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656704,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656705,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656706,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656719,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656720,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656722,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656723,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656724,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656725,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789656726,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656728,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789656729,{"blacklist":[3;6];"seq":1;"fail_open":false}
